,0
4638,42506.94248269046
4639,43670.156927398166
4640,42341.27449317778
4641,53511.65184706964
4642,62198.07655482237
4643,67061.72644632857
4644,39064.2592457901
4645,43185.914645346216
4646,45340.600350493754
4647,40896.14412744725
4648,43551.11398662627
4649,42150.80016661784
4650,43185.914645346216
4651,40146.49851279043
4652,42201.096664474404
4653,43034.507813662516
4654,43718.19809723821
4655,46804.03526592892
4656,43029.05240902049
4657,43065.47559743507
4658,49891.85714769086
4659,41142.140827232884
4660,40547.41963618605
4661,43670.156927398166
4662,41768.17839643784
4663,43145.69237271238
4664,43029.05240902049
4665,42910.09950250018
4666,64263.86463692203
4667,56967.38939820253
4668,42341.27449317778
4669,41165.810695637076
4670,40257.161927468005
4671,41942.288410150424
4672,55248.879185361795
4673,44921.323054127555
4674,42229.216734255904
4675,42153.61248158483
4676,42782.31738530609
4677,43551.11398662627
4678,43170.07587997798
4679,43185.914645346216
4680,40658.08305086363
4681,42782.31738530609
4682,42967.464590474134
4683,42341.27449317778
4684,42506.94248269046
4685,45086.40775872641
4686,41706.44451300891
4687,44564.297832396376
4688,42743.117966302474
4689,45086.40775872641
4690,41712.24087973746
4691,42229.216734255904
4692,42648.505807049005
4693,41280.5863970515
4694,40332.57633167461
4695,40032.19120324692
4696,45122.83094714099
4697,48879.185554980875
4698,43382.99417879675
4699,41752.07332342516
4700,64555.739016948464
4701,41634.38622966503
4702,41280.5863970515
4703,42360.868564165685
4704,42074.67555880966
4705,40547.41963618605
4706,42125.22654921994
4707,43471.45455981393
4708,40210.20300147438
4709,41033.05802537724
4710,40346.3996695714
4711,65313.119496516956
4712,41057.42356143731
4713,41706.11292653841
4714,43934.22020121341
4715,65313.119496516956
4716,41280.5863970515
4717,42404.47731873149
4718,42247.483768440026
4719,43185.914645346216
4720,42253.04246133985
4721,45086.40775872641
4722,48184.28526307657
4723,43185.914645346216
4724,42555.28290719788
4725,42812.76141955144
4726,42341.27449317778
4727,43185.914645346216
4728,46199.962489731275
4729,66379.9530637
4730,41721.62928917982
4731,42341.27449317778
4732,41973.81971753624
4733,41507.86514954215
4734,43185.914645346216
4735,41546.03575546756
4736,44708.44087281972
4737,67178.00973369433
4738,41550.29292378074
4739,66245.60856300425
4740,43319.895924216966
4741,54948.828142466926
4742,43185.914645346216
4743,41280.5863970515
4744,54547.190400009706
4745,42782.31738530609
4746,40980.91995509187
4747,41208.63003330443
4748,39463.329422873736
4749,42506.94248269046
4750,41077.44479106953
4751,44929.46192837646
4752,40332.57633167461
4753,41942.34484822372
4754,42021.304093499275
4755,41752.07332342516
4756,42506.94248269046
4757,43718.19809723821
4758,42138.132887195796
4759,40146.49851279043
4760,63294.13986662305
4761,63294.13986662305
4762,43655.71426916918
4763,41712.24087973746
4764,39880.75096326942
4765,40346.773316712846
4766,39808.73806986649
4767,40372.170318339275
4768,42068.26854318869
4769,42506.94248269046
4770,43098.30133401915
4771,45063.880770335316
4772,40059.964211046805
4773,43029.05240902049
4774,44408.86847547592
4775,42506.94248269046
4776,40547.41963618605
4777,55362.57724237074
4778,65293.650330904195
4779,42506.94248269046
4780,41208.63003330443
4781,43251.23440554908
4782,63351.03435973353
4783,43140.57657552105
4784,41706.44451300891
4785,43368.46234676665
4786,43185.914645346216
4787,47094.77470025217
4788,42125.22654921994
4789,42341.27449317778
4790,41721.62928917982
4791,43523.85804963804
4792,54596.06530865574
4793,40332.57633167461
4794,42687.63712267988
4795,43626.21496471225
4796,43029.05240902049
4797,54547.190400009706
4798,43514.6907982117
4799,41522.22400118987
4800,42125.22654921994
4801,42765.596016357886
4802,42127.59068757212
4803,43551.11398662627
4804,56088.429185632274
4805,56025.766896600966
4806,40830.39081137909
4807,41832.30255067269
4808,55755.223485085204
4809,51504.860722061305
4810,42765.596016357886
4811,44921.323054127555
4812,43025.48881048655
4813,42341.27449317778
4814,40059.964211046805
4815,43065.47559743507
4816,43065.47559743507
4817,45539.569490352886
4818,43065.47559743507
4819,41625.67930965827
4820,41007.580447062435
4821,43140.57657552105
4822,65112.13708624863
4823,42210.52491279435
4824,43029.05240902049
4825,42150.80016661784
4826,43670.156927398166
4827,39808.73806986649
4828,43065.47559743507
4829,64739.35707648993
4830,42782.31738530609
4831,47076.04443934859
4832,42191.75131572958
4833,42737.787181832166
4834,41104.33646114838
4835,55044.0190090072
4836,38820.06286714315
4837,43185.914645346216
4838,49895.71582281396
4839,41625.67930965827
4840,45008.67790265968
4841,43471.45455981393
4842,42210.52491279435
4843,41752.07332342516
4844,45572.046147917594
4845,40484.51470141114
4846,41973.81971753624
4847,40372.170318339275
4848,42125.22654921994
4849,41077.44479106953
4850,42410.52054711906
4851,41280.5863970515
4852,45086.40775872641
4853,39808.73806986649
4854,41721.62928917982
4855,43185.914645346216
4856,42341.27449317778
4857,41759.398433533184
4858,43170.07587997798
4859,40547.41963618605
4860,41706.44451300891
4861,40585.63042101012
4862,42341.27449317778
4863,43705.50499824914
4864,40585.63042101012
4865,42466.82252618069
4866,55755.223485085204
4867,39922.36968230944
4868,63809.20840747641
4869,39808.73806986649
4870,41099.04977407312
4871,67061.72644632857
4872,43029.05240902049
4873,39922.36968230944
4874,52365.23490611374
4875,42506.94248269046
4876,44866.68218722085
4877,43029.05240902049
4878,55977.1158542648
4879,65293.650330904195
4880,39217.296941403045
4881,42506.94248269046
4882,43029.05240902049
4883,42138.132887195796
4884,64636.644646680725
4885,43185.914645346216
4886,40352.44203115676
4887,42782.31738530609
4888,55075.10108637128
4889,67501.19665575115
4890,43233.21018124674
4891,55187.96742122676
4892,42070.02448814193
4893,43733.961268567655
4894,50006.13912835959
4895,40146.49851279043
4896,43185.914645346216
4897,44132.030908515575
4898,43382.99417879675
4899,41345.61455038657
4900,39853.18138331702
4901,42466.82252618069
4902,48537.8235972519
4903,40854.83743159903
4904,42967.464590474134
4905,40733.17136416283
4906,42125.22654921994
4907,42341.27449317778
4908,55977.1158542648
4909,45608.46933633218
4910,40332.57633167461
4911,41721.62928917982
4912,63969.75365063458
4913,44637.3227298928
4914,43384.61701293044
4915,41706.44451300891
4916,42967.464590474134
4917,42782.31738530609
4918,41126.669676441255
4919,42404.47731873149
4920,42506.94248269046
4921,41721.62928917982
4922,42902.53407009521
4923,42506.94248269046
4924,43966.915383070045
4925,42125.22654921994
4926,55977.1158542648
4927,46340.98596068875
4928,43069.56404941994
4929,55896.11114415653
4930,67295.84404933946
4931,42555.28290719788
4932,42247.58468365339
4933,44866.68218722085
4934,40346.773316712846
4935,55755.223485085204
4936,41375.739160007615
4937,42906.61948731538
4938,42125.22654921994
4939,41942.34484822372
4940,42103.973772781836
4941,43471.45455981393
4942,62978.25434997483
4943,46062.27343997366
4944,44113.16889651086
4945,56405.493929376935
4946,43029.05240902049
4947,42782.31738530609
4948,42743.117966302474
4949,43966.915383070045
4950,40372.170318339275
4951,42877.41784400994
4952,42125.22654921994
4953,40658.08305086363
4954,39808.73806986649
4955,44637.3227298928
4956,55344.988171105084
4957,42506.94248269046
4958,43134.14419624019
4959,43185.914645346216
4960,43185.914645346216
4961,40372.170318339275
4962,39808.73806986649
4963,43915.488418466484
4964,46199.962489731275
4965,43471.45455981393
4966,40547.41963618605
4967,65788.61193608485
4968,40346.3996695714
4969,41535.87006522955
4970,39542.026835652774
4971,43185.914645346216
4972,65753.7769906738
4973,41624.128639460716
4974,49932.15157450243
4975,43487.03934073705
4976,49573.21315847826
4977,39808.73806986649
4978,40590.43061829065
4979,45227.4312296839
4980,45738.34702614649
4981,42910.09950250018
4982,41457.45349759148
4983,42247.58468365339
4984,43185.914645346216
4985,40658.08305086363
4986,42150.80016661784
4987,40658.08305086363
4988,43670.156927398166
4989,45063.880770335316
4990,45352.32057641204
4991,43217.73177639005
4992,43065.47559743507
4993,60358.18644465633
4994,45350.36073738178
4995,40238.012371102224
4996,41973.81971753624
4997,44959.83194469294
4998,43185.914645346216
4999,45738.34702614649
5000,40032.19120324692
5001,43185.914645346216
5002,41280.5863970515
5003,42812.76141955144
5004,42580.61758308072
5005,42506.94248269046
5006,43723.19255543057
5007,54948.828142466926
5008,46199.962489731275
5009,42506.94248269046
5010,67295.84404933946
5011,55431.71103182046
5012,43382.99417879675
5013,43867.853342484006
5014,41535.87006522955
5015,42341.27449317778
5016,43382.99417879675
5017,43060.21755350142
5018,40912.629716775264
5019,64636.644646680725
5020,47424.46396586453
5021,42653.50524162604
5022,42687.63712267988
5023,43185.914645346216
5024,42506.94248269046
5025,41752.51604864628
5026,42836.826510140774
5027,65313.119496516956
5028,42151.77736403973
5029,49573.21315847826
5030,41706.44451300891
5031,42247.483768440026
5032,41535.87006522955
5033,42743.117966302474
5034,41706.44451300891
5035,43867.853342484006
5036,42555.28290719788
5037,43029.05240902049
5038,45122.83094714099
5039,40715.72448213148
5040,43185.914645346216
5041,55890.78176238618
5042,43670.156927398166
5043,42765.596016357886
5044,41024.409521485395
5045,40032.19120324692
5046,51434.82477336661
5047,56088.429185632274
5048,44921.323054127555
5049,41248.26430918893
5050,41805.79476768398
5051,55972.43750187848
5052,43551.11398662627
5053,40238.012371102224
5054,40830.39081137909
5055,42638.841166949045
5056,41973.81971753624
5057,43867.853342484006
5058,43170.07587997798
5059,41280.5863970515
5060,49591.515006583984
5061,43029.05240902049
5062,39489.136965386344
5063,40760.40918841175
5064,56088.429185632274
5065,39542.026835652774
5066,44778.34620085028
5067,43185.914645346216
5068,39683.09017099841
5069,43776.36175728511
5070,43170.07587997798
5071,55755.223485085204
5072,41752.07332342516
5073,46199.962489731275
5074,55977.1158542648
5075,40585.63042101012
5076,42555.28290719788
5077,44428.98554932851
5078,40372.170318339275
5079,45804.264533530426
5080,42555.28290719788
5081,40585.63042101012
5082,43514.6907982117
5083,41959.94744077006
5084,41973.81971753624
5085,65788.61193608485
5086,42877.41784400994
5087,67178.00973369433
5088,42338.66242817256
5089,56088.429185632274
5090,45086.40775872641
5091,42812.76141955144
5092,43384.61701293044
5093,42108.48304821239
5094,44637.3227298928
5095,47052.61626404183
5096,43867.853342484006
5097,40830.39081137909
5098,42125.22654921994
5099,43185.914645346216
5100,55755.223485085204
5101,39865.31578804165
5102,45300.29473532391
5103,65313.119496516956
5104,56607.37371094037
5105,65753.7769906738
5106,49954.31906214424
5107,55758.737271008904
5108,41706.44451300891
5109,42294.39601090214
5110,41077.44479106953
5111,40875.82974807897
5112,40717.91179196103
5113,41706.44451300891
5114,64895.264380195375
5115,41706.44451300891
5116,39924.46516891154
5117,46340.98596068875
5118,39542.026835652774
5119,40733.17136416283
5120,39631.2700798513
5121,41696.32692190758
5122,43471.45455981393
5123,42764.322984492166
5124,49051.59179259991
5125,42506.94248269046
5126,42910.09950250018
5127,40707.466013017605
5128,46199.962489731275
5129,40658.08305086363
5130,44548.169828332764
5131,43185.914645346216
5132,42782.31738530609
5133,43029.05240902049
5134,45980.23691822572
5135,42743.117966302474
5136,47059.04157135556
5137,43514.6907982117
5138,43533.29907781779
5139,43163.55729119855
5140,62177.007522629996
5141,40658.08305086363
5142,42906.61948731538
5143,66688.24074746175
5144,41082.729564998415
5145,55896.11114415653
5146,40656.5024380417
5147,43029.05240902049
5148,55187.96742122676
5149,41805.79476768398
5150,39880.75096326942
5151,40146.49851279043
5152,41625.67930965827
5153,42074.67555880966
5154,41696.32692190758
5155,42125.22654921994
5156,43034.507813662516
5157,49861.24171214151
5158,43718.19809723821
5159,43195.059122469575
5160,43185.914645346216
5161,39631.2700798513
5162,42266.09887704652
5163,41768.15410914388
5164,42294.97938075984
5165,55972.43750187848
5166,41696.32692190758
5167,44866.68218722085
5168,41891.25121003578
5169,41024.409521485395
5170,45627.46751471496
5171,43514.6907982117
5172,55679.73338867504
5173,40656.5024380417
5174,40238.012371102224
5175,46199.962489731275
5176,63658.78104757205
5177,40146.49851279043
5178,40948.84024181629
5179,45683.57031441816
5180,49891.85714769086
5181,42404.47731873149
5182,67061.72644632857
5183,40776.33167314698
5184,43705.50499824914
5185,42836.826510140774
5186,43029.05240902049
5187,43185.914645346216
5188,42125.22654921994
5189,42150.80016661784
5190,43163.55729119855
5191,41222.27754297269
5192,43723.19255543057
5193,45572.046147917594
5194,43867.853342484006
5195,43185.914645346216
5196,40907.43317125673
5197,39064.2592457901
5198,43655.71426916918
5199,64263.86463692203
5200,43185.914645346216
5201,43867.853342484006
5202,41208.63003330443
5203,40480.970602688656
5204,54504.525242746546
5205,43185.914645346216
5206,46199.962489731275
5207,45170.040339959385
5208,50603.16669641621
5209,42574.57916431023
5210,41033.05802537724
5211,42506.94248269046
5212,42021.304093499275
5213,44637.3227298928
5214,48307.92501340373
5215,42191.75131572958
5216,43185.914645346216
5217,42367.84934070513
5218,45086.40775872641
5219,42341.27449317778
5220,41280.5863970515
5221,53532.91135932732
5222,43005.54109453184
5223,41626.94902655361
5224,42021.304093499275
5225,42860.235065231136
5226,40217.69629478253
5227,44343.76488078817
5228,40332.250240767215
5229,41904.95080252612
5230,41448.055272095866
5231,42074.67555880966
5232,43029.05240902049
5233,42021.304093499275
5234,40585.63042101012
5235,41626.94902655361
5236,46199.962489731275
5237,38999.27611492053
5238,40146.49851279043
5239,45572.046147917594
5240,44428.98554932851
5241,44959.83194469294
5242,39486.82870100726
5243,42555.28290719788
5244,41280.5863970515
5245,43459.375544762814
5246,40372.170318339275
5247,65753.7769906738
5248,40346.773316712846
5249,40478.421555709334
5250,44805.95768912158
5251,43185.914645346216
5252,43029.05240902049
5253,44175.54720814617
5254,41841.48898700785
5255,40211.693410775
5256,40346.773316712846
5257,52358.21539426027
5258,48879.185554980875
5259,63632.284637819816
5260,42967.464590474134
5261,42125.22654921994
5262,42574.57916431023
5263,43268.358692715155
5264,39808.73806986649
5265,40869.426165992765
5266,43552.66217552314
5267,43514.6907982117
5268,38820.06286714315
5269,43163.55729119855
5270,38446.909641348364
5271,42414.02354754016
5272,42555.28290719788
5273,49891.85714769086
5274,41522.22400118987
5275,42138.132887195796
5276,44802.8522632924
5277,45572.046147917594
5278,43867.853342484006
5279,43655.71426916918
5280,43185.914645346216
5281,56219.32134673149
5282,64636.644646680725
5283,39272.56627716266
5284,43033.39962808379
5285,40585.63042101012
5286,40590.43061829065
5287,44778.34620085028
5288,63351.03435973353
5289,43514.6907982117
5290,43034.507813662516
5291,42125.22654921994
5292,41664.902737319215
5293,42150.80016661784
5294,42151.77736403973
5295,42360.868564165685
5296,42191.75131572958
5297,45006.09245329928
5298,39291.95610958895
5299,43029.05240902049
5300,49591.515006583984
5301,43382.99417879675
5302,65313.119496516956
5303,41262.9449693289
5304,43419.48514110715
5305,39830.609532814924
5306,41721.62928917982
5307,41218.80975335401
5308,41828.09087300834
5309,42466.82252618069
5310,43471.45455981393
5311,66863.4462190093
5312,43185.914645346216
5313,41849.41140637391
5314,43033.39962808379
5315,45006.09245329928
5316,41721.62928917982
5317,43514.6907982117
5318,43185.914645346216
5319,42506.94248269046
5320,65342.52830701694
5321,42506.94248269046
5322,46340.98596068875
5323,54669.71288969706
5324,42108.48304821239
5325,43029.05240902049
5326,63351.03435973353
5327,42131.63377516915
5328,39870.72920846559
5329,43610.796600754016
5330,43185.914645346216
5331,42136.574699415585
5332,43384.61701293044
5333,44802.8522632924
5334,49026.36937571982
5335,46247.265192025196
5336,42588.10922430892
5337,38578.709233571695
5338,43065.47559743507
5339,43867.853342484006
5340,43185.914645346216
5341,41883.666799417515
5342,42906.61948731538
5343,49891.85714769086
5344,41752.51604864628
5345,39870.72920846559
5346,65342.52830701694
5347,65112.13708624863
5348,62560.60005391932
5349,41507.86514954215
5350,44408.86847547592
5351,43185.914645346216
5352,41208.63003330443
5353,42341.27449317778
5354,42075.657234396225
5355,39521.11402950929
5356,63351.03435973353
5357,43140.57657552105
5358,65753.7769906738
5359,41142.140827232884
5360,41035.78483533147
5361,41077.44479106953
5362,48736.792039124535
5363,42791.1231121389
5364,42341.27449317778
5365,42812.76141955144
5366,66688.24074746175
5367,42125.22654921994
5368,66379.9530637
5369,42836.826510140774
5370,44637.3227298928
5371,55758.737271008904
5372,45034.93292277891
5373,63351.03435973353
5374,42153.61248158483
5375,64636.644646680725
5376,43382.99417879675
5377,42544.160904322845
5378,38598.04003328309
5379,39808.73806986649
5380,40869.426165992765
5381,42506.94248269046
5382,42021.304093499275
5383,65415.83192632616
5384,44983.57268060927
5385,40907.43317125673
5386,41033.05802537724
5387,41712.24087973746
5388,42506.94248269046
5389,55503.680302242305
5390,55362.57724237074
5391,43514.6907982117
5392,40338.653658696
5393,39542.026835652774
5394,42410.52054711906
5395,42906.61948731538
5396,62177.007522629996
5397,43185.914645346216
5398,65313.119496516956
5399,43514.6907982117
5400,43065.47559743507
5401,45537.017539295404
5402,43651.628851949004
5403,45537.017539295404
5404,39511.70313307386
5405,41550.29292378074
5406,42070.02448814193
5407,41721.62928917982
5408,42506.94248269046
5409,49502.91660989726
5410,40146.49851279043
5411,41057.42356143731
5412,40817.68814247855
5413,40773.75935463117
5414,43185.914645346216
5415,42229.216734255904
5416,42075.657234396225
5417,45086.40775872641
5418,42127.59068757212
5419,42782.31738530609
5420,43471.45455981393
5421,43185.914645346216
5422,46199.962489731275
5423,45493.34404736952
5424,43234.125906992405
5425,40720.86641323724
5426,53511.65184706964
5427,44472.27748966846
5428,44637.3227298928
5429,38578.709233571695
5430,42555.28290719788
5431,45627.46751471496
5432,55981.099515567446
5433,44100.47621565665
5434,40912.629716775264
5435,41828.09087300834
5436,40547.41963618605
5437,41535.87006522955
5438,41721.62928917982
5439,39347.226917806125
5440,64739.35707648993
5441,41962.60575110037
5442,42721.966420300014
5443,43435.586418603205
5444,42967.464590474134
5445,44428.98554932851
5446,42341.27449317778
5447,42479.5782968175
5448,44921.323054127555
5449,42696.16330198554
5450,41626.94902655361
5451,39585.48507093247
5452,49579.15483854895
5453,40372.170318339275
5454,48769.29596750774
5455,56124.19118752743
5456,40733.17136416283
5457,41752.07332342516
5458,42555.28290719788
5459,42151.77736403973
5460,42214.95599851415
5461,43170.07587997798
5462,40733.17136416283
5463,45086.40775872641
5464,46199.962489731275
5465,42320.22039387089
5466,42737.787181832166
5467,39631.2700798513
5468,42511.908197084515
5469,55977.1158542648
5470,43471.45455981393
5471,55896.11114415653
5472,42858.74577382996
5473,41721.62928917982
5474,42782.31738530609
5475,43170.07587997798
5476,41626.94902655361
5477,42648.505807049005
5478,44175.54720814617
5479,43770.565390556556
5480,40087.28222881
5481,43471.45455981393
5482,66489.9605201425
5483,41752.07332342516
5484,45063.880770335316
5485,42125.22654921994
5486,62177.007522629996
5487,42150.80016661784
5488,65753.7769906738
5489,41706.44451300891
5490,42555.28290719788
5491,48879.185554980875
5492,44257.312420493836
5493,42341.27449317778
5494,42782.31738530609
5495,45086.40775872641
5496,65263.271221185045
5497,45627.46751471496
5498,43193.25771462915
5499,43029.05240902049
5500,55896.11114415653
5501,42108.48304821239
5502,42531.95851821012
5503,43626.21496471225
5504,38999.27611492053
5505,42467.01062036947
5506,41920.62078665768
5507,42506.94248269046
5508,42511.908197084515
5509,42782.31738530609
5510,43170.07587997798
5511,41973.81971753624
5512,42061.241917585634
5513,55755.223485085204
5514,43655.71426916918
5515,43170.07587997798
5516,41535.87006522955
5517,42229.216734255904
5518,42127.59068757212
5519,42341.27449317778
5520,44772.95798497364
5521,45539.569490352886
5522,39064.2592457901
5523,40896.91182167998
5524,40993.188386273294
5525,41968.121267382994
5526,42253.04246133985
5527,43867.853342484006
5528,42341.27449317778
5529,40656.5024380417
5530,42555.28290719788
5531,40032.19120324692
5532,40639.826188227176
5533,42669.46451176391
5534,41077.44479106953
5535,41973.81971753624
5536,41966.855578964234
5537,40346.773316712846
5538,42555.28290719788
5539,56256.75611046856
5540,42812.76141955144
5541,40332.57633167461
5542,40547.41963618605
5543,39808.73806986649
5544,65263.271221185045
5545,42721.966420300014
5546,41033.05802537724
5547,42669.46451176391
5548,41602.96947009496
5549,44637.3227298928
5550,64636.644646680725
5551,41805.79476768398
5552,42765.596016357886
5553,64787.77878161716
5554,41160.89490929992
5555,42125.22654921994
5556,45227.4312296839
5557,42506.94248269046
5558,42737.787181832166
5559,42341.27449317778
5560,43626.21496471225
5561,42967.464590474134
5562,55755.223485085204
5563,42794.09139734674
5564,42696.16330198554
5565,42743.117966302474
5566,42967.464590474134
5567,41721.62928917982
5568,42765.596016357886
5569,42138.132887195796
5570,65788.61193608485
5571,41966.855578964234
5572,40568.81126839955
5573,42557.99486445556
5574,42555.28290719788
5575,43867.853342484006
5576,44660.19153752545
5577,42506.94248269046
5578,42201.096664474404
5579,46121.26038918319
5580,55977.1158542648
5581,64739.35707648993
5582,43034.507813662516
5583,43029.05240902049
5584,42906.61948731538
5585,39618.21806479866
5586,52745.33824668126
5587,43029.05240902049
5588,41657.39306079896
5589,45627.46751471496
5590,64739.35707648993
5591,40478.421555709334
5592,44514.88980818768
5593,42933.84675191595
5594,42812.76141955144
5595,43185.914645346216
5596,42021.304093499275
5597,42765.596016357886
5598,48903.097368379014
5599,40733.17136416283
5600,41280.5863970515
5601,41706.44451300891
5602,42791.1231121389
5603,46844.96685422505
5604,40332.250240767215
5605,42125.22654921994
5606,41920.62078665768
5607,45980.23691822572
5608,64596.40577519368
5609,41973.81971753624
5610,43655.71426916918
5611,45081.21927718508
5612,42812.76141955144
5613,43384.27456667683
5614,42902.53407009521
5615,41712.24087973746
5616,61768.92383898724
5617,40869.426165992765
5618,42506.94248269046
5619,48452.53980637991
5620,44637.3227298928
5621,41546.03575546756
5622,42836.826510140774
5623,56750.58573591615
5624,43268.71931072031
5625,39285.4974853351
5626,43837.50311437259
5627,42466.82252618069
5628,43465.79673742867
5629,56223.98068472138
5630,40360.27077182581
5631,40547.41963618605
5632,46199.962489731275
5633,42150.80016661784
5634,39876.44324582395
5635,40257.161927468005
5636,40585.63042101012
5637,42506.94248269046
5638,45170.040339959385
5639,41891.25121003578
5640,43514.6907982117
5641,41966.855578964234
5642,40658.08305086363
5643,41208.63003330443
5644,41338.82085209676
5645,39489.136965386344
5646,44428.98554932851
5647,43514.6907982117
5648,43655.71426916918
5649,41280.5863970515
5650,42075.657234396225
5651,42125.22654921994
5652,38999.27611492053
5653,40032.19120324692
5654,37709.788868522264
5655,41706.44451300891
5656,40346.3996695714
5657,43185.914645346216
5658,40547.41963618605
5659,42341.27449317778
5660,42341.27449317778
5661,43471.45455981393
5662,42061.241917585634
5663,48468.136624435494
5664,42125.22654921994
5665,42836.826510140774
5666,65313.119496516956
5667,43867.853342484006
5668,51746.26607937216
5669,41218.80975335401
5670,43514.6907982117
5671,42967.464590474134
5672,42092.975729545324
5673,62177.007522629996
5674,40283.56336154076
5675,41626.94902655361
5676,42906.61948731538
5677,58237.4819647898
5678,43514.6907982117
5679,42482.89388636956
5680,66922.35835047264
5681,42404.47731873149
5682,64787.77878161716
5683,42967.464590474134
5684,56750.58573591615
5685,42341.27449317778
5686,65313.119496516956
5687,43005.54109453184
5688,42721.966420300014
5689,41280.5863970515
5690,63450.46735443983
5691,41177.611633782624
5692,40656.5024380417
5693,39808.73806986649
5694,43170.07587997798
5695,41099.04977407312
5696,65313.119496516956
5697,41752.07332342516
5698,42125.22654921994
5699,40346.3996695714
5700,42068.26854318869
5701,43491.06905897142
5702,44793.23703886319
5703,41280.5863970515
5704,41469.04109925975
5705,49555.00267174012
5706,42182.129681403094
5707,46885.340088234836
5708,38872.99369596561
5709,42638.841166949045
5710,42070.02448814193
5711,65342.52830701694
5712,44734.973355292634
5713,42506.94248269046
5714,49891.85714769086
5715,55758.737271008904
5716,39542.026835652774
5717,43234.125906992405
5718,41576.8240907626
5719,43065.47559743507
5720,49026.36937571982
5721,43185.914645346216
5722,40371.35033938619
5723,51557.35791032524
5724,41077.44479106953
5725,55044.0190090072
5726,40372.170318339275
5727,39808.73806986649
5728,40718.10554620935
5729,55896.11114415653
5730,43551.11398662627
5731,42778.25578887442
5732,53511.65184706964
5733,43459.375544762814
5734,43498.28570952776
5735,40547.41963618605
5736,42669.46451176391
5737,41033.05802537724
5738,41142.140827232884
5739,63529.57220801063
5740,41657.39306079896
5741,40146.49851279043
5742,45063.26332924773
5743,65313.119496516956
5744,42743.117966302474
5745,44564.297832396376
5746,41698.878357951886
5747,40585.63042101012
5748,41077.44479106953
5749,76386.97425797384
5750,40733.17136416283
5751,42125.22654921994
5752,41741.52930292914
5753,42373.27394216296
5754,45170.040339959385
5755,43185.914645346216
5756,49932.15157450243
5757,55344.988171105084
5758,42765.596016357886
5759,44408.86847547592
5760,40332.57633167461
5761,40568.81126839955
5762,39511.70313307386
5763,40993.188386273294
5764,42506.94248269046
5765,41057.42356143731
5766,44064.82775487648
5767,55755.223485085204
5768,42506.94248269046
5769,44428.98554932851
5770,43185.914645346216
5771,45643.73551502813
5772,44866.68218722085
5773,42092.975729545324
5774,49891.85714769086
5775,44418.11039471952
5776,38999.27611492053
5777,42229.216734255904
5778,62177.007522629996
5779,43170.07587997798
5780,43140.57657552105
5781,44778.34620085028
5782,62539.53102172694
5783,41721.62928917982
5784,41033.05802537724
5785,42506.94248269046
5786,43551.11398662627
5787,43051.25191727879
5788,42737.787181832166
5789,43185.914645346216
5790,43770.565390556556
5791,42125.22654921994
5792,42715.60263526772
5793,43185.914645346216
5794,42341.27449317778
5795,40725.896548278346
5796,39521.11402950929
5797,39986.71713979596
5798,42715.60263526772
5799,39126.58071633499
5800,42765.596016357886
5801,44660.28351029519
5802,42125.22654921994
5803,43034.507813662516
5804,39542.026835652774
5805,65313.119496516956
5806,39563.34983086099
5807,43514.6907982117
5808,49848.73058399509
5809,39521.11402950929
5810,41208.63003330443
5811,44373.866337230196
5812,42150.80016661784
5813,49287.39861020969
5814,65402.63046051455
5815,41280.5863970515
5816,41752.07332342516
5817,42574.57916431023
5818,42669.46451176391
5819,43413.62468791427
5820,45086.40775872641
5821,43185.914645346216
5822,49591.515006583984
5823,43065.47559743507
5824,42201.096664474404
5825,64636.644646680725
5826,40763.72796068575
5827,55755.223485085204
5828,41657.39306079896
5829,44637.3227298928
5830,55503.680302242305
5831,44778.34620085028
5832,49932.15157450243
5833,43034.507813662516
5834,45713.06961887507
5835,42125.22654921994
5836,40827.448275795374
5837,41033.05802537724
5838,42341.27449317778
5839,43867.853342484006
5840,42721.966420300014
5841,43471.45455981393
5842,42743.117966302474
5843,41936.01787601297
5844,65753.7769906738
5845,40948.84024181629
5846,63156.79219825193
5847,49932.15157450243
5848,41208.63003330443
5849,40588.21752435665
5850,66379.9530637
5851,39027.95498839242
5852,43170.07587997798
5853,39808.73806986649
5854,42506.94248269046
5855,45006.09245329928
5856,42834.257535025776
5857,41208.63003330443
5858,46340.98596068875
5859,42555.28290719788
5860,41706.44451300891
5861,42341.27449317778
5862,42367.84934070513
5863,62177.007522629996
5864,41165.810695637076
5865,41077.44479106953
5866,42765.596016357886
5867,43755.82969427063
5868,43616.20803919216
5869,43029.05240902049
5870,55679.73338867504
5871,43185.914645346216
5872,40466.62294177366
5873,39992.783166518144
5874,42638.841166949045
5875,43392.25787650658
5876,66325.60247887993
5877,44802.8522632924
5878,42765.596016357886
5879,58279.81847689054
5880,44637.3227298928
5881,58096.86543479851
5882,64636.644646680725
5883,55755.223485085204
5884,40484.51470141114
5885,43551.11398662627
5886,43655.71426916918
5887,55044.0190090072
5888,43029.05240902049
5889,43034.507813662516
5890,44793.23703886319
5891,42153.61248158483
5892,40480.970602688656
5893,42360.868564165685
5894,64739.35707648993
5895,40032.19120324692
5896,62448.635626920426
5897,40896.91182167998
5898,40146.49851279043
5899,42653.50524162604
5900,41696.32692190758
5901,45086.40775872641
5902,42765.596016357886
5903,43029.05240902049
5904,43344.38416302117
5905,55503.680302242305
5906,45349.42068480302
5907,39808.73806986649
5908,39103.99449879398
5909,40912.629716775264
5910,41626.94902655361
